frame,Mass,x,y
500,1,643.5317,277.80594
501,0,573.1345,191.80788
501,1,651.8663,269.81787
502,0,573.0357,192.49243
502,1,662.9652,255.26338
503,0,574.1486,194.5397
503,1,668.78253,247.4923
504,0,573.0123,196.58754
504,1,672.00604,236.74435
505,0,570.93915,200.0894
505,1,674.2389,228.2331
506,0,567.21265,206.63286
506,1,675.13885,220.5349
507,0,563.91693,211.8052
507,1,672.8889,212.97717
508,0,563.2701,214.06094
508,1,670.72876,209.30785
509,0,557.5799,222.87679
509,1,663.0117,202.24832
510,0,553.49054,229.17686
510,1,656.4791,199.15846
511,0,548.4099,236.45982
511,1,647.8365,198.06119
512,0,544.1704,239.94131
512,1,643.0923,197.65941
513,0,535.70337,246.52676
513,1,633.415,198.50311
514,0,527.9098,253.10004
514,1,623.775,200.75134
515,0,520.44305,259.95004
515,1,612.9662,204.09409
516,0,506.71402,269.38965
516,1,597.63165,212.20541
517,0,494.19986,275.28302
517,1,587.0736,218.38356
518,0,482.07574,279.9544
518,1,577.12463,226.32164
519,0,469.38028,283.1023
519,1,567.57855,235.05559
520,0,462.90656,282.85934
520,1,562.2179,238.84622
521,0,448.77365,284.68698
521,1,552.6191,249.16612
522,0,436.48926,286.80527
522,1,543.78394,260.55606
523,0,423.2494,284.99524
523,1,531.3658,275.09467
524,0,402.68027,281.92075
524,1,511.80792,298.27264
525,0,392.4895,279.05472
525,1,496.76407,312.75168
526,0,388.35947,276.7887
526,1,486.4797,323.66486
527,0,377.1731,273.23907
527,1,468.4899,338.93097
528,0,367.38428,269.19946
528,1,442.3243,350.83362
529,0,361.3161,265.22406
529,1,415.195,362.52887
530,0,355.58737,261.27277
530,1,385.73132,368.9139
531,0,351.05978,259.15378
531,1,335.34323,367.9417
532,0,347.27588,258.13745
532,1,302.41797,358.889
533,0,345.41507,256.00436
533,1,275.4742,342.19125
534,0,344.8759,254.12881
534,1,252.80034,318.28864
535,0,343.84732,253.61765
535,1,239.4336,290.74103
536,0,343.8975,253.06422
536,1,231.91475,259.9652
537,0,343.30426,252.27182
537,1,232.0932,234.82025
538,0,340.93607,250.4135
538,1,240.05843,209.59499
539,0,340.73254,250.72833
539,1,244.58925,197.98894
540,0,340.14792,251.86433
540,1,259.7901,176.61783
541,0,339.41205,250.64926
541,1,279.88104,159.46135
542,0,338.1099,249.77486
542,1,310.11655,143.01889
543,0,338.79974,249.60146
543,1,330.3685,138.79585
544,0,338.74863,248.90768
544,1,353.03378,139.63242
545,0,338.2527,248.5572
545,1,362.18945,141.74481
546,0,337.45593,249.01288
546,1,382.79727,149.19673
547,0,338.33414,248.93774
547,1,403.67328,160.62573
548,0,338.88608,250.27599
548,1,423.82343,177.2545
549,0,342.72318,252.11688
549,1,436.7538,197.04439
550,0,346.15103,254.58559
550,1,452.6458,229.89062
551,0,351.26636,257.7807
551,1,460.2267,255.9526
552,0,352.00302,259.39105
552,1,461.75586,266.04642
553,0,358.1177,262.58176
553,1,464.25195,293.7519
554,0,365.8556,267.608
554,1,459.78995,320.34512
555,0,379.2052,272.70563
555,1,448.8088,357.16006
556,0,389.02048,278.28183
556,1,434.3138,378.4963
557,0,400.7151,281.67188
557,1,415.02917,391.10968
558,0,416.26544,283.94336
558,1,397.6714,393.34012
559,0,422.83313,285.34256
559,1,386.5412,390.1909
560,0,435.7763,286.9748
560,1,373.29434,375.80637
561,0,449.81674,285.01492
561,1,363.08237,358.20184
562,0,465.05966,284.15952
562,1,360.97665,320.62628
563,0,476.7274,280.76892
563,1,363.29355,295.5528
564,0,485.0034,277.7765
564,1,373.5662,268.97366
565,0,493.73312,273.1909
565,1,385.99612,244.22249
566,0,501.5208,271.38815
566,1,399.896,222.63853
567,0,507.66937,267.62473
567,1,416.13046,204.12009
568,0,512.1553,263.81284
568,1,434.13663,186.74417
569,0,513.11456,262.14392
569,1,442.90536,179.0297
570,0,519.88055,259.0137
570,1,463.57788,163.49214
571,0,525.21643,254.4492
571,1,494.7288,149.0081
572,0,529.2186,251.6775
572,1,518.0803,142.46269
573,0,532.9475,248.31189
573,1,539.41766,139.55373
574,0,534.8072,246.43427
574,1,561.21765,140.19376
575,0,535.59595,245.21848
575,1,571.84717,141.81215
576,0,538.31104,243.47418
576,1,591.00885,148.71027
577,0,540.06433,241.82315
577,1,610.3892,159.096
578,0,541.838,240.36772
578,1,626.66455,171.45465
579,0,543.36053,238.19609
579,1,641.93756,186.67557
580,0,545.76447,236.28992
580,1,651.5748,211.91
581,0,548.06573,233.27705
581,1,654.4343,246.2787
582,0,549.0907,230.93138
582,1,648.9504,271.7835
583,0,549.69104,230.8435
583,1,636.6327,295.6269
584,0,548.66815,232.18036
584,1,620.83307,313.4793
585,0,549.4092,231.7298
585,1,596.66595,330.49295
586,0,548.4291,232.12587
586,1,584.6686,335.92548
587,0,547.32294,233.29137
587,1,558.15576,344.21545
588,0,545.3903,236.79819
588,1,530.62256,346.6367
589,0,539.9275,242.41104
589,1,491.43253,343.32272
590,0,534.08923,246.99399
590,1,466.23346,336.18372
591,0,527.1555,251.98302
591,1,445.4669,329.93292
592,0,519.76105,258.72256
592,1,425.1787,320.8679
593,0,515.61444,262.0645
593,1,415.89908,317.0134
594,0,499.667,270.6802
594,1,392.9967,303.05103
595,0,488.17844,274.1727
595,1,379.599,295.28467
596,0,477.32504,279.36334
596,1,365.66483,288.84607
597,0,464.06903,283.15234
597,1,352.8775,283.5571
598,0,452.4914,284.90588
598,1,338.7196,278.8236
599,0,444.47205,284.19012
599,1,332.53635,277.73236
600,0,432.0858,283.95816
600,1,321.26447,274.91132
601,0,412.52924,281.83377
601,1,300.9813,273.03745
602,0,399.29315,278.73648
602,1,287.32736,273.74976
603,0,388.2615,274.64517
603,1,275.89786,275.44977
604,0,375.23007,271.58167
604,1,263.4114,277.7931
605,0,370.19022,268.08023
605,1,259.41052,279.07663
606,0,357.90057,262.74954
606,1,248.95673,283.0319
607,0,349.42358,257.71875
607,1,242.22534,288.09012
608,0,341.41382,249.56857
608,1,239.07271,293.4212
609,0,329.1028,239.05566
609,1,237.46764,301.41498
610,0,323.10626,231.60728
610,1,240.281,305.70316
611,0,317.64398,225.85115
611,1,245.74603,308.78055
612,0,312.8921,220.1795
612,1,252.50343,310.52597
613,0,310.5181,216.77455
613,1,255.76088,313.51288
614,0,308.6259,213.10965
614,1,265.22894,313.1131
615,0,308.32736,208.79831
615,1,275.3133,313.71832
616,0,305.32352,204.13211
616,1,288.85007,312.63367
617,0,304.27365,202.63493
617,1,299.66562,312.21884
618,0,304.6394,201.5701
618,1,310.20178,311.4713
619,0,304.81207,201.5395
619,1,315.28955,311.10617
620,0,305.62906,203.57928
620,1,325.61035,310.8571
621,0,306.41,205.12306
621,1,336.27945,310.5151
622,0,308.06232,208.40147
622,1,345.94458,311.03958
623,0,311.4475,214.01212
623,1,360.18137,312.30176
624,0,313.32272,219.54544
624,1,368.85684,315.0895
625,0,317.2441,224.90692
625,1,378.73737,317.45096
626,0,323.82315,231.4824
626,1,386.90134,320.55432
627,0,330.22516,238.06667
627,1,394.88055,325.54657
628,0,336.90656,245.3274
628,1,405.158,331.53262
629,0,344.77765,251.8387
629,1,414.0497,336.57416
630,0,354.84058,258.68832
630,1,421.86374,344.65408
631,0,360.7088,261.2283
631,1,426.03568,347.80133
632,0,370.72763,267.6187
632,1,434.32132,356.2112
633,0,383.97513,272.10648
633,1,441.93488,364.99072
634,0,396.11377,277.15314
634,1,448.4559,373.56247
635,0,417.7882,282.07462
635,1,456.33875,384.05603
636,0,431.41385,283.6598
636,1,459.44098,389.56772
637,0,447.8411,283.46194
637,1,461.9462,391.76425
638,0,456.2866,283.5448
638,1,463.66718,391.8234
639,0,470.5767,280.825
639,1,464.5551,389.30997
640,0,484.36752,276.93628
640,1,467.26166,384.2214
641,0,498.90277,271.86874
641,1,470.547,377.5536
642,0,511.06073,265.3372
642,1,473.64987,369.1408
643,0,526.38214,252.30295
643,1,479.5891,354.93716
644,0,534.8599,246.01926
644,1,484.69412,345.64523
645,0,543.1118,238.71765
645,1,490.80026,336.33313
646,0,545.9232,234.73743
646,1,492.40598,331.86777
647,0,552.87335,227.75003
647,1,498.76212,325.29608
648,0,558.30664,219.89107
648,1,504.42676,317.3077
649,0,562.55176,212.67516
649,1,510.88885,311.89352
650,0,567.7646,204.14865
650,1,519.51855,305.5073
651,0,570.3868,198.5769
651,1,526.4171,301.98743
652,0,572.4131,195.01273
652,1,533.0264,299.79852
653,0,572.1945,193.33598
653,1,536.44543,299.42728
654,0,572.6563,190.74124
654,1,542.6074,298.44733
655,0,574.16626,189.34578
655,1,553.413,298.2432
656,0,574.4926,189.25809
656,1,560.648,299.0184
657,0,573.7848,189.97021
657,1,567.04974,300.78897
658,0,573.278,191.49301
658,1,574.11426,302.6386
659,0,572.35443,194.17636
659,1,582.12866,304.6316
660,0,571.3497,197.52667
660,1,588.6551,307.33725
661,0,568.63403,200.96863
661,1,592.4039,308.74496
662,0,566.1838,208.47166
662,1,602.29474,311.9601
663,0,561.0289,215.30217
663,1,608.26556,314.2696
664,0,555.9967,221.82404
664,1,612.54224,316.04755
665,0,550.14197,230.47768
665,1,616.905,315.88586
666,0,541.8365,239.01372
666,1,619.1815,315.86438
667,0,538.5894,242.92876
667,1,619.75323,314.93625
668,0,528.31354,250.921
668,1,617.63995,313.01068
669,0,520.3324,257.8944
669,1,614.3926,309.65002
670,0,505.1991,268.2817
670,1,605.09094,305.4662
671,0,493.98398,273.97113
671,1,596.2792,303.20154
672,0,480.45523,278.80927
672,1,585.515,301.22256
673,0,472.0182,279.9575
673,1,579.19196,300.04813
674,0,458.5003,283.46646
674,1,566.94604,300.48053
675,0,445.6384,283.90097
675,1,554.36884,301.88916
676,0,425.7847,283.8299
676,1,534.2007,305.23666
677,0,414.5981,282.7014
677,1,521.2191,309.27054
678,0,401.42035,280.6753
678,1,505.12933,313.5033
679,0,395.7998,278.51144
679,1,498.6169,316.53464
680,0,383.14273,274.05533
680,1,480.38712,323.0837
681,0,372.2272,269.8989
681,1,464.641,329.69055
682,0,363.17786,264.40527
682,1,446.80817,335.93695
683,0,350.48163,256.3371
683,1,415.2681,346.25052
684,0,344.3761,252.00078
684,1,394.37952,350.22946
685,0,338.94122,247.46109
685,1,370.309,353.84518
686,0,335.13644,243.0963
686,1,344.09518,353.46512
687,0,332.40656,240.33302
687,1,318.10812,350.5865
688,0,330.36197,237.33736
688,1,293.89737,343.4139
689,0,329.78604,236.29066
689,1,270.69107,330.9556
690,0,328.98376,236.59796
690,1,249.98839,316.47818
691,0,328.96262,236.86668
691,1,233.7765,297.12027
692,0,329.4992,237.26459
692,1,222.5469,276.89645
693,0,331.90894,237.78062
693,1,216.74982,254.24277
694,0,332.97684,239.13539
694,1,217.35968,231.6474
695,0,333.51178,240.56728
695,1,219.61267,220.95432
696,0,334.72162,241.6408
696,1,227.24255,203.13577
697,0,336.4503,242.3955
697,1,239.8496,186.62408
698,0,337.3591,245.33351
698,1,253.44585,173.93204
699,0,340.20526,248.24286
699,1,269.44318,163.31824
700,0,345.21814,251.5308
700,1,295.2648,152.64284
701,0,348.10306,254.35594
701,1,313.21408,149.00722
702,0,349.45834,256.23016
702,1,322.9648,148.3992
703,0,354.71442,257.40955
703,1,342.3215,148.9706
704,0,359.48123,260.32037
704,1,361.9336,150.67929
705,0,363.24905,263.6165
705,1,378.1042,155.81607
706,0,372.67392,267.23282
706,1,407.20007,165.36609
707,0,380.43967,270.15955
707,1,428.5804,173.4625
708,0,388.14105,273.18207
708,1,446.57462,182.34995
709,0,396.3549,275.88882
709,1,464.11737,193.4959
710,0,399.06113,278.18716
710,1,473.2991,197.50229
711,0,408.4232,279.25848
711,1,491.82938,211.05052
712,0,416.2659,281.80063
712,1,506.7798,223.76875
713,0,426.3937,282.5364
713,1,526.0648,242.19357
714,0,441.35092,283.67136
714,1,548.6128,266.88516
715,0,451.51425,282.80722
715,1,558.7412,288.12982
716,0,463.5985,280.62988
716,1,567.2197,309.84454
717,0,472.6253,278.31268
717,1,568.0983,330.2625
718,0,485.91846,275.30206
718,1,565.30615,349.59424
719,0,497.4836,271.13922
719,1,555.4631,362.87332
720,0,505.96213,265.59406
720,1,540.5177,369.9224
721,0,516.9036,259.05252
721,1,522.1739,369.4241
722,0,525.8844,252.83054
722,1,505.57544,362.23358
723,0,532.4356,246.44847
723,1,487.42224,349.7434
724,0,538.9924,241.4712
724,1,473.12155,332.66907
725,0,543.25366,237.72911
725,1,459.30408,312.3407
726,0,544.86993,236.21652
726,1,453.43195,303.32916
727,0,547.395,232.61977
727,1,445.9434,281.4245
728,0,549.958,230.17627
728,1,441.97128,261.97217
729,0,550.73206,228.60403
729,1,440.66388,232.38814
730,0,550.3343,229.00346
730,1,441.1527,214.55856
731,0,547.50305,229.10214
731,1,444.88165,196.48718
732,0,548.10974,231.78499
732,1,451.38757,180.91856
733,0,547.07745,232.44345
733,1,455.3118,173.61067
734,0,545.66864,235.38982
734,1,463.66635,160.48729
735,0,542.1869,238.55518
735,1,475.7577,151.25813
736,0,538.5317,241.2712
736,1,486.63644,144.90036
737,0,531.6529,247.78589
737,1,506.9601,140.44011
738,0,525.6824,251.24426
738,1,521.2787,141.72852
739,0,520.6502,255.03229
739,1,535.6917,147.50914
740,0,515.2447,259.3878
740,1,549.0614,155.6243
741,0,509.90607,262.7159
741,1,562.3799,168.91844
742,0,505.42896,265.60797
742,1,569.41144,177.37689
743,0,498.64392,270.07477
743,1,577.01697,196.36363
744,0,492.59793,273.71014
744,1,584.39197,217.43817
745,0,486.32996,274.7915
745,1,589.52716,239.7566
746,0,477.18478,278.11325
746,1,586.832,283.77896
747,0,472.81403,280.0985
747,1,575.51666,314.5423
748,0,467.02496,280.34225
748,1,556.1428,343.52798
749,0,464.3481,280.8649
749,1,531.2838,367.74176
750,0,461.52863,281.75735
750,1,498.08478,384.68475
751,0,457.59348,282.05252
751,1,462.35864,392.07883
752,0,456.42105,282.13867
752,1,442.7321,392.04587
753,0,450.38968,283.03903
753,1,388.34924,375.43692
754,0,445.50418,283.90634
754,1,360.53552,358.15015
755,0,437.58698,283.4537
755,1,337.8207,334.45224
756,0,431.89337,282.95618
756,1,322.81998,306.2962
757,0,427.76385,283.30136
757,1,316.64194,293.93842
758,0,420.43115,281.6136
758,1,309.09467,268.38834
759,0,412.49667,280.1629
759,1,307.71936,239.2493
760,0,402.7297,279.49268
760,1,308.11255,225.11464
761,0,389.94272,274.77014
761,1,313.29178,197.41861
762,0,380.0095,271.34705
762,1,318.14667,182.62119
763,0,371.87228,268.6433
763,1,325.04892,169.02649
764,0,364.46457,264.59857
764,1,331.99258,159.76344
765,0,360.22552,262.68506
765,1,336.26782,155.76231
766,0,352.71396,258.94513
766,1,343.86066,149.12686
767,0,344.97223,252.63005
767,1,355.56085,142.96445
768,0,340.04123,248.10042
768,1,362.26498,140.33612
769,0,335.80505,244.41025
769,1,370.87906,140.4981
770,0,333.53574,241.99396
770,1,378.4266,140.58066
771,0,330.9026,238.19958
771,1,385.61658,144.02753
772,0,328.1999,234.42693
772,1,392.9757,147.49783
773,0,326.01825,233.62141
773,1,395.60748,150.00063
774,0,325.49915,233.07446
774,1,403.1601,156.45213
775,0,325.3049,232.4245
775,1,409.92734,163.8534
776,0,324.8479,232.88864
776,1,418.67438,176.47003
777,0,324.7981,233.31096
777,1,424.3796,187.8211
778,0,325.1294,234.55974
778,1,430.56747,198.39752
779,0,328.81174,236.13745
779,1,435.8133,212.23384
780,0,331.96667,240.05411
780,1,440.29004,226.14398
781,0,334.79123,243.19246
781,1,445.39618,240.9575
782,0,339.27728,246.91911
782,1,448.3987,256.20474
783,0,340.51218,248.91806
783,1,449.84436,266.39615
784,0,348.89548,256.33887
784,1,452.96024,291.87067
785,0,354.73877,259.79193
785,1,453.38193,310.405
786,0,363.26318,265.79575
786,1,452.1657,330.87933
787,0,367.73776,267.70694
787,1,450.72043,340.1331
788,0,378.52277,271.47876
788,1,445.58173,358.6725
789,0,388.9417,276.01215
789,1,439.65897,374.21384
790,0,401.29596,280.1689
790,1,429.51077,385.9348
791,0,422.4076,282.84344
791,1,411.77225,392.66782
792,0,434.89975,284.51892
792,1,401.40204,388.22647
793,0,450.11362,284.19147
793,1,391.35654,376.9705
794,0,456.01373,283.83408
794,1,388.27292,369.09457
795,0,467.87216,281.38785
795,1,384.10602,354.7749
796,0,478.82663,278.71338
796,1,384.0712,335.37366
797,0,494.74728,272.14215
797,1,387.76712,307.9885
798,0,504.94617,267.18735
798,1,393.409,289.5502
799,0,512.54956,263.1774
799,1,399.95694,271.40225
800,0,519.1197,257.98514
800,1,408.79874,255.24126
801,0,525.73987,253.84116
801,1,414.35004,242.54424
802,0,529.03735,251.70753
802,1,419.33478,235.52975
803,0,534.0975,246.82098
803,1,426.03372,219.95032
804,0,537.03394,241.21057
804,1,432.61282,208.75568
805,0,542.9159,238.09558
805,1,440.04855,197.50104
806,0,548.1196,232.37788
806,1,449.71698,182.08124
807,0,549.8259,230.09355
807,1,454.88052,174.03813
808,0,552.51306,228.29951
808,1,460.1757,165.29843
809,0,553.76685,226.61725
809,1,465.74695,159.0108
810,0,554.9847,226.06264
810,1,468.32663,155.76942
811,0,554.7518,225.04575
811,1,475.95953,146.72755
812,0,554.93555,225.00058
812,1,480.39886,143.53012
813,0,554.1878,225.86327
813,1,482.76813,141.33029
814,0,552.7114,227.34496
814,1,487.56012,138.58594
815,0,551.5964,228.91603
815,1,491.68427,135.76073
816,0,550.53644,229.63321
816,1,492.80347,135.30103
817,0,548.428,232.98166
817,1,498.40778,134.48521
818,0,544.79065,237.21461
818,1,502.6919,134.34654
819,0,540.5507,240.28699
819,1,506.55246,135.53691
820,0,533.63354,247.0665
820,1,512.7944,139.48895
821,0,527.79156,251.66907
821,1,517.3659,142.70927
822,0,521.34546,257.7651
822,1,521.49945,147.4489
823,0,512.84216,262.2331
823,1,525.4096,152.75475
824,0,509.35645,264.1769
824,1,527.83136,156.61734
825,0,500.35156,269.1268
825,1,531.30493,163.11351
826,0,487.00363,274.0232
826,1,538.0624,177.87943
827,0,477.55524,277.94775
827,1,541.37146,189.31625
828,0,466.49765,281.86688
828,1,544.49774,203.72258
829,0,456.61243,283.3479
829,1,545.497,220.1884
830,0,451.5337,283.64218
830,1,546.34674,229.36928
831,0,442.91336,284.21893
831,1,545.6799,250.8841
832,0,432.4926,283.82748
832,1,539.3928,268.94113
833,0,423.40475,284.24728
833,1,530.5679,292.78094
834,0,410.4896,282.21448
834,1,508.13785,331.00928
835,0,406.16736,280.6286
835,1,488.05215,353.75446
836,0,400.5427,279.28192
836,1,461.59338,371.21967
837,0,396.44626,279.103
837,1,429.25745,384.52023
838,0,395.21274,279.0327
838,1,411.89667,388.24902
839,0,393.37396,278.10986
839,1,358.34616,383.9678
840,0,393.17383,276.53787
840,1,325.50906,366.91354
841,0,393.29752,276.51587
841,1,311.26013,356.76556
842,0,389.65158,275.37592
842,1,283.54993,318.90656
843,0,387.1418,274.26373
843,1,273.4756,286.78387
844,0,384.52817,272.5855
844,1,272.2641,257.03592
845,0,381.7306,270.32468
845,1,275.95087,231.9414
846,0,377.47015,271.23428
846,1,285.7337,207.28125
847,0,373.43375,268.26956
847,1,298.6054,188.03026
848,0,369.6227,267.14935
848,1,316.249,170.66562
849,0,364.7423,264.74112
849,1,334.84534,160.20319
850,0,362.03635,264.20792
850,1,343.26187,156.81277
851,0,359.6084,261.5798
851,1,362.82178,153.4496
852,0,356.2512,260.65543
852,1,381.279,154.26103
853,0,353.33237,257.9518
853,1,410.0868,165.64082
854,0,351.14667,256.81433
854,1,423.80722,176.71584
855,0,349.81046,255.91945
855,1,437.36435,192.7643
856,0,347.49802,256.23395
856,1,448.68686,210.95128
857,0,348.9174,255.42215
857,1,451.39474,221.75189
858,0,349.6107,255.55528
